Game_Id,Home_Or_Away,Win_Or_Loss,Home_Team_Stats,Away_Team_Stats
2020020034,home,loss,"{'teamSkaterStats': {'goals': 5, 'pim': 6, 'shots': 36, 'powerPlayPercentage': '25.0', 'powerPlayGoals': 1.0, 'powerPlayOpportunities': 4.0, 'faceOffWinPercentage': '53.3', 'blocked': 14, 'takeaways': 14, 'giveaways': 25, 'hits': 30}}","{'teamSkaterStats': {'goals': 2, 'pim': 8, 'shots': 30, 'powerPlayPercentage': '33.3', 'powerPlayGoals': 1.0, 'powerPlayOpportunities': 3.0, 'faceOffWinPercentage': '46.7', 'blocked': 8, 'takeaways': 6, 'giveaways': 14, 'hits': 24}}"
2020020049,home,loss,"{'teamSkaterStats': {'goals': 5, 'pim': 4, 'shots': 30, 'powerPlayPercentage': '50.0', 'powerPlayGoals': 2.0, 'powerPlayOpportunities': 4.0, 'faceOffWinPercentage': '45.5', 'blocked': 13, 'takeaways': 9, 'giveaways': 15, 'hits': 25}}","{'teamSkaterStats': {'goals': 4, 'pim': 8, 'shots': 36, 'powerPlayPercentage': '100.0', 'powerPlayGoals': 2.0, 'powerPlayOpportunities': 2.0, 'faceOffWinPercentage': '54.5', 'blocked': 16, 'takeaways': 8, 'giveaways': 14, 'hits': 28}}"
2020020098,away,win,"{'teamSkaterStats': {'goals': 3, 'pim': 6, 'shots': 22, 'powerPlayPercentage': '0.0', 'powerPlayGoals': 0.0, 'powerPlayOpportunities': 6.0, 'faceOffWinPercentage': '50.0', 'blocked': 12, 'takeaways': 2, 'giveaways': 8, 'hits': 23}}","{'teamSkaterStats': {'goals': 3, 'pim': 12, 'shots': 31, 'powerPlayPercentage': '0.0', 'powerPlayGoals': 0.0, 'powerPlayOpportunities': 3.0, 'faceOffWinPercentage': '50.0', 'blocked': 10, 'takeaways': 3, 'giveaways': 6, 'hits': 17}}"
2020020114,away,win,"{'teamSkaterStats': {'goals': 2, 'pim': 6, 'shots': 31, 'powerPlayPercentage': '33.3', 'powerPlayGoals': 1.0, 'powerPlayOpportunities': 3.0, 'faceOffWinPercentage': '45.6', 'blocked': 13, 'takeaways': 7, 'giveaways': 9, 'hits': 27}}","{'teamSkaterStats': {'goals': 2, 'pim': 10, 'shots': 35, 'powerPlayPercentage': '0.0', 'powerPlayGoals': 0.0, 'powerPlayOpportunities': 1.0, 'faceOffWinPercentage': '54.4', 'blocked': 10, 'takeaways': 10, 'giveaways': 6, 'hits': 18}}"
2020020130,away,win,"{'teamSkaterStats': {'goals': 2, 'pim': 6, 'shots': 27, 'powerPlayPercentage': '0.0', 'powerPlayGoals': 0.0, 'powerPlayOpportunities': 4.0, 'faceOffWinPercentage': '52.5', 'blocked': 12, 'takeaways': 7, 'giveaways': 10, 'hits': 14}}","{'teamSkaterStats': {'goals': 3, 'pim': 8, 'shots': 26, 'powerPlayPercentage': '66.7', 'powerPlayGoals': 2.0, 'powerPlayOpportunities': 3.0, 'faceOffWinPercentage': '47.5', 'blocked': 8, 'takeaways': 4, 'giveaways': 9, 'hits': 19}}"
2020020139,away,win,"{'teamSkaterStats': {'goals': 2, 'pim': 10, 'shots': 34, 'powerPlayPercentage': '0.0', 'powerPlayGoals': 0.0, 'powerPlayOpportunities': 3.0, 'faceOffWinPercentage': '48.2', 'blocked': 9, 'takeaways': 1, 'giveaways': 2, 'hits': 11}}","{'teamSkaterStats': {'goals': 3, 'pim': 8, 'shots': 30, 'powerPlayPercentage': '50.0', 'powerPlayGoals': 2.0, 'powerPlayOpportunities': 4.0, 'faceOffWinPercentage': '51.8', 'blocked': 9, 'takeaways': 3, 'giveaways': 5, 'hits': 16}}"
2020020165,home,loss,"{'teamSkaterStats': {'goals': 5, 'pim': 8, 'shots': 36, 'powerPlayPercentage': '50.0', 'powerPlayGoals': 2.0, 'powerPlayOpportunities': 4.0, 'faceOffWinPercentage': '39.3', 'blocked': 14, 'takeaways': 8, 'giveaways': 7, 'hits': 21}}","{'teamSkaterStats': {'goals': 6, 'pim': 8, 'shots': 41, 'powerPlayPercentage': '50.0', 'powerPlayGoals': 2.0, 'powerPlayOpportunities': 4.0, 'faceOffWinPercentage': '60.7', 'blocked': 10, 'takeaways': 8, 'giveaways': 9, 'hits': 20}}"
2020020176,home,loss,"{'teamSkaterStats': {'goals': 2, 'pim': 4, 'shots': 36, 'powerPlayPercentage': '0.0', 'powerPlayGoals': 0.0, 'powerPlayOpportunities': 2.0, 'faceOffWinPercentage': '59.7', 'blocked': 16, 'takeaways': 3, 'giveaways': 11, 'hits': 40}}","{'teamSkaterStats': {'goals': 1, 'pim': 6, 'shots': 25, 'powerPlayPercentage': '0.0', 'powerPlayGoals': 0.0, 'powerPlayOpportunities': 1.0, 'faceOffWinPercentage': '40.3', 'blocked': 17, 'takeaways': 7, 'giveaways': 4, 'hits': 25}}"
2020020189,home,loss,"{'teamSkaterStats': {'goals': 1, 'pim': 9, 'shots': 37, 'powerPlayPercentage': '0.0', 'powerPlayGoals': 0.0, 'powerPlayOpportunities': 1.0, 'faceOffWinPercentage': '50.9', 'blocked': 6, 'takeaways': 12, 'giveaways': 7, 'hits': 25}}","{'teamSkaterStats': {'goals': 4, 'pim': 11, 'shots': 39, 'powerPlayPercentage': '0.0', 'powerPlayGoals': 0.0, 'powerPlayOpportunities': 0.0, 'faceOffWinPercentage': '49.1', 'blocked': 12, 'takeaways': 8, 'giveaways': 2, 'hits': 24}}"
2020020203,home,loss,"{'teamSkaterStats': {'goals': 2, 'pim': 6, 'shots': 22, 'powerPlayPercentage': '100.0', 'powerPlayGoals': 1.0, 'powerPlayOpportunities': 1.0, 'faceOffWinPercentage': '45.2', 'blocked': 10, 'takeaways': 15, 'giveaways': 6, 'hits': 35}}","{'teamSkaterStats': {'goals': 1, 'pim': 2, 'shots': 32, 'powerPlayPercentage': '0.0', 'powerPlayGoals': 0.0, 'powerPlayOpportunities': 3.0, 'faceOffWinPercentage': '54.8', 'blocked': 8, 'takeaways': 6, 'giveaways': 1, 'hits': 28}}"
2020020217,home,loss,"{'teamSkaterStats': {'goals': 5, 'pim': 13, 'shots': 29, 'powerPlayPercentage': '33.3', 'powerPlayGoals': 1.0, 'powerPlayOpportunities': 3.0, 'faceOffWinPercentage': '60.0', 'blocked': 11, 'takeaways': 6, 'giveaways': 5, 'hits': 44}}","{'teamSkaterStats': {'goals': 2, 'pim': 13, 'shots': 21, 'powerPlayPercentage': '66.7', 'powerPlayGoals': 2.0, 'powerPlayOpportunities': 3.0, 'faceOffWinPercentage': '40.0', 'blocked': 11, 'takeaways': 2, 'giveaways': 9, 'hits': 39}}"
2020020232,home,loss,"{'teamSkaterStats': {'goals': 1, 'pim': 17, 'shots': 34, 'powerPlayPercentage': '0.0', 'powerPlayGoals': 0.0, 'powerPlayOpportunities': 4.0, 'faceOffWinPercentage': '48.2', 'blocked': 8, 'takeaways': 9, 'giveaways': 9, 'hits': 36}}","{'teamSkaterStats': {'goals': 6, 'pim': 19, 'shots': 28, 'powerPlayPercentage': '33.3', 'powerPlayGoals': 1.0, 'powerPlayOpportunities': 3.0, 'faceOffWinPercentage': '51.8', 'blocked': 12, 'takeaways': 4, 'giveaways': 5, 'hits': 25}}"
2020020256,away,win,"{'teamSkaterStats': {'goals': 4, 'pim': 16, 'shots': 31, 'powerPlayPercentage': '0.0', 'powerPlayGoals': 0.0, 'powerPlayOpportunities': 4.0, 'faceOffWinPercentage': '54.7', 'blocked': 7, 'takeaways': 2, 'giveaways': 1, 'hits': 26}}","{'teamSkaterStats': {'goals': 6, 'pim': 18, 'shots': 21, 'powerPlayPercentage': '0.0', 'powerPlayGoals': 0.0, 'powerPlayOpportunities': 3.0, 'faceOffWinPercentage': '45.3', 'blocked': 9, 'takeaways': 0, 'giveaways': 0, 'hits': 15}}"
2020020062,away,win,"{'teamSkaterStats': {'goals': 3, 'pim': 8, 'shots': 35, 'powerPlayPercentage': '33.3', 'powerPlayGoals': 1.0, 'powerPlayOpportunities': 3.0, 'faceOffWinPercentage': '59.7', 'blocked': 10, 'takeaways': 8, 'giveaways': 15, 'hits': 18}}","{'teamSkaterStats': {'goals': 4, 'pim': 6, 'shots': 37, 'powerPlayPercentage': '25.0', 'powerPlayGoals': 1.0, 'powerPlayOpportunities': 4.0, 'faceOffWinPercentage': '40.3', 'blocked': 11, 'takeaways': 11, 'giveaways': 11, 'hits': 15}}"
2020020275,away,win,"{'teamSkaterStats': {'goals': 2, 'pim': 4, 'shots': 32, 'powerPlayPercentage': '0.0', 'powerPlayGoals': 0.0, 'powerPlayOpportunities': 4.0, 'faceOffWinPercentage': '56.9', 'blocked': 9, 'takeaways': 1, 'giveaways': 10, 'hits': 12}}","{'teamSkaterStats': {'goals': 7, 'pim': 8, 'shots': 39, 'powerPlayPercentage': '50.0', 'powerPlayGoals': 1.0, 'powerPlayOpportunities': 2.0, 'faceOffWinPercentage': '43.1', 'blocked': 5, 'takeaways': 6, 'giveaways': 1, 'hits': 21}}"
2020020292,away,win,"{'teamSkaterStats': {'goals': 2, 'pim': 6, 'shots': 27, 'powerPlayPercentage': '0.0', 'powerPlayGoals': 0.0, 'powerPlayOpportunities': 2.0, 'faceOffWinPercentage': '54.5', 'blocked': 17, 'takeaways': 1, 'giveaways': 3, 'hits': 13}}","{'teamSkaterStats': {'goals': 1, 'pim': 4, 'shots': 39, 'powerPlayPercentage': '33.3', 'powerPlayGoals': 1.0, 'powerPlayOpportunities': 3.0, 'faceOffWinPercentage': '45.5', 'blocked': 9, 'takeaways': 0, 'giveaways': 4, 'hits': 9}}"
2020020009,home,loss,"{'teamSkaterStats': {'goals': 3, 'pim': 7, 'shots': 52, 'powerPlayPercentage': '0.0', 'powerPlayGoals': 0.0, 'powerPlayOpportunities': 3.0, 'faceOffWinPercentage': '56.1', 'blocked': 6, 'takeaways': 18, 'giveaways': 6, 'hits': 24}}","{'teamSkaterStats': {'goals': 1, 'pim': 11, 'shots': 25, 'powerPlayPercentage': '0.0', 'powerPlayGoals': 0.0, 'powerPlayOpportunities': 1.0, 'faceOffWinPercentage': '43.9', 'blocked': 17, 'takeaways': 1, 'giveaways': 4, 'hits': 32}}"
2020020303,home,loss,"{'teamSkaterStats': {'goals': 0, 'pim': 10, 'shots': 43, 'powerPlayPercentage': '0.0', 'powerPlayGoals': 0.0, 'powerPlayOpportunities': 3.0, 'faceOffWinPercentage': '49.3', 'blocked': 8, 'takeaways': 9, 'giveaways': 3, 'hits': 42}}","{'teamSkaterStats': {'goals': 3, 'pim': 8, 'shots': 26, 'powerPlayPercentage': '0.0', 'powerPlayGoals': 0.0, 'powerPlayOpportunities': 4.0, 'faceOffWinPercentage': '50.7', 'blocked': 15, 'takeaways': 6, 'giveaways': 3, 'hits': 38}}"
2020020315,home,loss,"{'teamSkaterStats': {'goals': 3, 'pim': 4, 'shots': 35, 'powerPlayPercentage': '0.0', 'powerPlayGoals': 0.0, 'powerPlayOpportunities': 1.0, 'faceOffWinPercentage': '44.3', 'blocked': 11, 'takeaways': 5, 'giveaways': 8, 'hits': 30}}","{'teamSkaterStats': {'goals': 2, 'pim': 2, 'shots': 39, 'powerPlayPercentage': '50.0', 'powerPlayGoals': 1.0, 'powerPlayOpportunities': 2.0, 'faceOffWinPercentage': '55.7', 'blocked': 7, 'takeaways': 5, 'giveaways': 10, 'hits': 33}}"
2020020330,home,loss,"{'teamSkaterStats': {'goals': 3, 'pim': 6, 'shots': 31, 'powerPlayPercentage': '25.0', 'powerPlayGoals': 1.0, 'powerPlayOpportunities': 4.0, 'faceOffWinPercentage': '47.2', 'blocked': 7, 'takeaways': 11, 'giveaways': 9, 'hits': 24}}","{'teamSkaterStats': {'goals': 3, 'pim': 8, 'shots': 33, 'powerPlayPercentage': '66.7', 'powerPlayGoals': 2.0, 'powerPlayOpportunities': 3.0, 'faceOffWinPercentage': '52.8', 'blocked': 7, 'takeaways': 10, 'giveaways': 5, 'hits': 19}}"
2020020348,home,loss,"{'teamSkaterStats': {'goals': 2, 'pim': 8, 'shots': 46, 'powerPlayPercentage': '0.0', 'powerPlayGoals': 0.0, 'powerPlayOpportunities': 3.0, 'faceOffWinPercentage': '49.1', 'blocked': 10, 'takeaways': 14, 'giveaways': 13, 'hits': 33}}","{'teamSkaterStats': {'goals': 3, 'pim': 8, 'shots': 31, 'powerPlayPercentage': '33.3', 'powerPlayGoals': 1.0, 'powerPlayOpportunities': 3.0, 'faceOffWinPercentage': '50.9', 'blocked': 10, 'takeaways': 0, 'giveaways': 3, 'hits': 20}}"
2020020368,away,win,"{'teamSkaterStats': {'goals': 4, 'pim': 8, 'shots': 35, 'powerPlayPercentage': '0.0', 'powerPlayGoals': 0.0, 'powerPlayOpportunities': 2.0, 'faceOffWinPercentage': '64.2', 'blocked': 12, 'takeaways': 5, 'giveaways': 12, 'hits': 10}}","{'teamSkaterStats': {'goals': 5, 'pim': 4, 'shots': 38, 'powerPlayPercentage': '50.0', 'powerPlayGoals': 2.0, 'powerPlayOpportunities': 4.0, 'faceOffWinPercentage': '35.8', 'blocked': 14, 'takeaways': 3, 'giveaways': 11, 'hits': 9}}"
2020020381,away,win,"{'teamSkaterStats': {'goals': 2, 'pim': 13, 'shots': 30, 'powerPlayPercentage': '50.0', 'powerPlayGoals': 1.0, 'powerPlayOpportunities': 2.0, 'faceOffWinPercentage': '53.1', 'blocked': 11, 'takeaways': 5, 'giveaways': 6, 'hits': 13}}","{'teamSkaterStats': {'goals': 6, 'pim': 9, 'shots': 32, 'powerPlayPercentage': '25.0', 'powerPlayGoals': 1.0, 'powerPlayOpportunities': 4.0, 'faceOffWinPercentage': '46.9', 'blocked': 16, 'takeaways': 6, 'giveaways': 5, 'hits': 14}}"
2020020076,away,win,"{'teamSkaterStats': {'goals': 4, 'pim': 12, 'shots': 26, 'powerPlayPercentage': '20.0', 'powerPlayGoals': 1.0, 'powerPlayOpportunities': 5.0, 'faceOffWinPercentage': '50.7', 'blocked': 12, 'takeaways': 7, 'giveaways': 16, 'hits': 26}}","{'teamSkaterStats': {'goals': 2, 'pim': 12, 'shots': 23, 'powerPlayPercentage': '0.0', 'powerPlayGoals': 0.0, 'powerPlayOpportunities': 5.0, 'faceOffWinPercentage': '49.3', 'blocked': 14, 'takeaways': 4, 'giveaways': 7, 'hits': 21}}"
2020020406,away,win,"{'teamSkaterStats': {'goals': 2, 'pim': 8, 'shots': 40, 'powerPlayPercentage': '0.0', 'powerPlayGoals': 0.0, 'powerPlayOpportunities': 3.0, 'faceOffWinPercentage': '40.4', 'blocked': 16, 'takeaways': 12, 'giveaways': 10, 'hits': 20}}","{'teamSkaterStats': {'goals': 4, 'pim': 6, 'shots': 33, 'powerPlayPercentage': '50.0', 'powerPlayGoals': 2.0, 'powerPlayOpportunities': 4.0, 'faceOffWinPercentage': '59.6', 'blocked': 11, 'takeaways': 10, 'giveaways': 6, 'hits': 26}}"
2020020420,away,win,"{'teamSkaterStats': {'goals': 4, 'pim': 6, 'shots': 32, 'powerPlayPercentage': '33.3', 'powerPlayGoals': 1.0, 'powerPlayOpportunities': 3.0, 'faceOffWinPercentage': '34.0', 'blocked': 13, 'takeaways': 4, 'giveaways': 21, 'hits': 16}}","{'teamSkaterStats': {'goals': 5, 'pim': 6, 'shots': 32, 'powerPlayPercentage': '33.3', 'powerPlayGoals': 1.0, 'powerPlayOpportunities': 3.0, 'faceOffWinPercentage': '66.0', 'blocked': 12, 'takeaways': 4, 'giveaways': 10, 'hits': 14}}"
2020020435,home,loss,"{'teamSkaterStats': {'goals': 4, 'pim': 8, 'shots': 35, 'powerPlayPercentage': '0.0', 'powerPlayGoals': 0.0, 'powerPlayOpportunities': 2.0, 'faceOffWinPercentage': '66.7', 'blocked': 5, 'takeaways': 7, 'giveaways': 4, 'hits': 17}}","{'teamSkaterStats': {'goals': 2, 'pim': 4, 'shots': 32, 'powerPlayPercentage': '0.0', 'powerPlayGoals': 0.0, 'powerPlayOpportunities': 4.0, 'faceOffWinPercentage': '33.3', 'blocked': 9, 'takeaways': 3, 'giveaways': 3, 'hits': 15}}"
2020020449,home,loss,"{'teamSkaterStats': {'goals': 6, 'pim': 10, 'shots': 36, 'powerPlayPercentage': '66.7', 'powerPlayGoals': 2.0, 'powerPlayOpportunities': 3.0, 'faceOffWinPercentage': '61.5', 'blocked': 10, 'takeaways': 6, 'giveaways': 8, 'hits': 16}}","{'teamSkaterStats': {'goals': 3, 'pim': 8, 'shots': 29, 'powerPlayPercentage': '0.0', 'powerPlayGoals': 0.0, 'powerPlayOpportunities': 4.0, 'faceOffWinPercentage': '38.5', 'blocked': 9, 'takeaways': 2, 'giveaways': 8, 'hits': 20}}"
2020020472,home,loss,"{'teamSkaterStats': {'goals': 1, 'pim': 6, 'shots': 41, 'powerPlayPercentage': '0.0', 'powerPlayGoals': 0.0, 'powerPlayOpportunities': 3.0, 'faceOffWinPercentage': '50.0', 'blocked': 12, 'takeaways': 8, 'giveaways': 7, 'hits': 18}}","{'teamSkaterStats': {'goals': 2, 'pim': 6, 'shots': 27, 'powerPlayPercentage': '0.0', 'powerPlayGoals': 0.0, 'powerPlayOpportunities': 3.0, 'faceOffWinPercentage': '50.0', 'blocked': 12, 'takeaways': 4, 'giveaways': 5, 'hits': 25}}"
2020020487,home,loss,"{'teamSkaterStats': {'goals': 2, 'pim': 8, 'shots': 49, 'powerPlayPercentage': '0.0', 'powerPlayGoals': 0.0, 'powerPlayOpportunities': 5.0, 'faceOffWinPercentage': '48.1', 'blocked': 10, 'takeaways': 5, 'giveaways': 6, 'hits': 23}}","{'teamSkaterStats': {'goals': 0, 'pim': 12, 'shots': 21, 'powerPlayPercentage': '0.0', 'powerPlayGoals': 0.0, 'powerPlayOpportunities': 3.0, 'faceOffWinPercentage': '51.9', 'blocked': 21, 'takeaways': 4, 'giveaways': 6, 'hits': 20}}"
2020020828,away,win,"{'teamSkaterStats': {'goals': 5, 'pim': 14, 'shots': 24, 'powerPlayPercentage': '20.0', 'powerPlayGoals': 1.0, 'powerPlayOpportunities': 5.0, 'faceOffWinPercentage': '60.3', 'blocked': 10, 'takeaways': 5, 'giveaways': 0, 'hits': 22}}","{'teamSkaterStats': {'goals': 3, 'pim': 14, 'shots': 32, 'powerPlayPercentage': '40.0', 'powerPlayGoals': 2.0, 'powerPlayOpportunities': 5.0, 'faceOffWinPercentage': '39.7', 'blocked': 13, 'takeaways': 0, 'giveaways': 1, 'hits': 20}}"
2020020505,away,win,"{'teamSkaterStats': {'goals': 3, 'pim': 4, 'shots': 32, 'powerPlayPercentage': '33.3', 'powerPlayGoals': 1.0, 'powerPlayOpportunities': 3.0, 'faceOffWinPercentage': '50.0', 'blocked': 19, 'takeaways': 11, 'giveaways': 15, 'hits': 24}}","{'teamSkaterStats': {'goals': 2, 'pim': 6, 'shots': 35, 'powerPlayPercentage': '50.0', 'powerPlayGoals': 1.0, 'powerPlayOpportunities': 2.0, 'faceOffWinPercentage': '50.0', 'blocked': 16, 'takeaways': 12, 'giveaways': 13, 'hits': 42}}"
2020020519,away,win,"{'teamSkaterStats': {'goals': 3, 'pim': 17, 'shots': 21, 'powerPlayPercentage': '33.3', 'powerPlayGoals': 1.0, 'powerPlayOpportunities': 3.0, 'faceOffWinPercentage': '49.1', 'blocked': 22, 'takeaways': 11, 'giveaways': 12, 'hits': 32}}","{'teamSkaterStats': {'goals': 0, 'pim': 21, 'shots': 41, 'powerPlayPercentage': '0.0', 'powerPlayGoals': 0.0, 'powerPlayOpportunities': 6.0, 'faceOffWinPercentage': '50.9', 'blocked': 9, 'takeaways': 7, 'giveaways': 9, 'hits': 36}}"
2020020538,away,win,"{'teamSkaterStats': {'goals': 3, 'pim': 6, 'shots': 34, 'powerPlayPercentage': '0.0', 'powerPlayGoals': 0.0, 'powerPlayOpportunities': 3.0, 'faceOffWinPercentage': '43.9', 'blocked': 16, 'takeaways': 4, 'giveaways': 13, 'hits': 20}}","{'teamSkaterStats': {'goals': 4, 'pim': 6, 'shots': 28, 'powerPlayPercentage': '33.3', 'powerPlayGoals': 1.0, 'powerPlayOpportunities': 3.0, 'faceOffWinPercentage': '56.1', 'blocked': 17, 'takeaways': 2, 'giveaways': 5, 'hits': 12}}"
2020020547,away,win,"{'teamSkaterStats': {'goals': 1, 'pim': 15, 'shots': 34, 'powerPlayPercentage': '33.3', 'powerPlayGoals': 1.0, 'powerPlayOpportunities': 3.0, 'faceOffWinPercentage': '52.5', 'blocked': 12, 'takeaways': 4, 'giveaways': 4, 'hits': 29}}","{'teamSkaterStats': {'goals': 4, 'pim': 13, 'shots': 23, 'powerPlayPercentage': '25.0', 'powerPlayGoals': 1.0, 'powerPlayOpportunities': 4.0, 'faceOffWinPercentage': '47.5', 'blocked': 17, 'takeaways': 2, 'giveaways': 15, 'hits': 23}}"
2020020560,home,loss,"{'teamSkaterStats': {'goals': 4, 'pim': 8, 'shots': 33, 'powerPlayPercentage': '0.0', 'powerPlayGoals': 0.0, 'powerPlayOpportunities': 4.0, 'faceOffWinPercentage': '49.0', 'blocked': 11, 'takeaways': 17, 'giveaways': 11, 'hits': 29}}","{'teamSkaterStats': {'goals': 1, 'pim': 8, 'shots': 36, 'powerPlayPercentage': '25.0', 'powerPlayGoals': 1.0, 'powerPlayOpportunities': 4.0, 'faceOffWinPercentage': '51.0', 'blocked': 14, 'takeaways': 5, 'giveaways': 10, 'hits': 27}}"
2020020575,home,loss,"{'teamSkaterStats': {'goals': 3, 'pim': 16, 'shots': 36, 'powerPlayPercentage': '25.0', 'powerPlayGoals': 1.0, 'powerPlayOpportunities': 4.0, 'faceOffWinPercentage': '50.0', 'blocked': 15, 'takeaways': 6, 'giveaways': 12, 'hits': 32}}","{'teamSkaterStats': {'goals': 2, 'pim': 20, 'shots': 27, 'powerPlayPercentage': '0.0', 'powerPlayGoals': 0.0, 'powerPlayOpportunities': 2.0, 'faceOffWinPercentage': '50.0', 'blocked': 9, 'takeaways': 5, 'giveaways': 8, 'hits': 21}}"
2020020590,home,loss,"{'teamSkaterStats': {'goals': 5, 'pim': 2, 'shots': 39, 'powerPlayPercentage': '0.0', 'powerPlayGoals': 0.0, 'powerPlayOpportunities': 4.0, 'faceOffWinPercentage': '52.6', 'blocked': 14, 'takeaways': 9, 'giveaways': 14, 'hits': 19}}","{'teamSkaterStats': {'goals': 2, 'pim': 8, 'shots': 46, 'powerPlayPercentage': '0.0', 'powerPlayGoals': 0.0, 'powerPlayOpportunities': 1.0, 'faceOffWinPercentage': '47.4', 'blocked': 17, 'takeaways': 15, 'giveaways': 6, 'hits': 31}}"
2020020600,home,loss,"{'teamSkaterStats': {'goals': 3, 'pim': 6, 'shots': 35, 'powerPlayPercentage': '0.0', 'powerPlayGoals': 0.0, 'powerPlayOpportunities': 1.0, 'faceOffWinPercentage': '62.1', 'blocked': 18, 'takeaways': 11, 'giveaways': 17, 'hits': 17}}","{'teamSkaterStats': {'goals': 0, 'pim': 2, 'shots': 32, 'powerPlayPercentage': '0.0', 'powerPlayGoals': 0.0, 'powerPlayOpportunities': 3.0, 'faceOffWinPercentage': '37.9', 'blocked': 15, 'takeaways': 9, 'giveaways': 9, 'hits': 29}}"
2020020615,away,win,"{'teamSkaterStats': {'goals': 5, 'pim': 4, 'shots': 36, 'powerPlayPercentage': '50.0', 'powerPlayGoals': 2.0, 'powerPlayOpportunities': 4.0, 'faceOffWinPercentage': '58.1', 'blocked': 8, 'takeaways': 5, 'giveaways': 20, 'hits': 36}}","{'teamSkaterStats': {'goals': 2, 'pim': 8, 'shots': 36, 'powerPlayPercentage': '0.0', 'powerPlayGoals': 0.0, 'powerPlayOpportunities': 2.0, 'faceOffWinPercentage': '41.9', 'blocked': 12, 'takeaways': 3, 'giveaways': 14, 'hits': 41}}"
2020020629,away,win,"{'teamSkaterStats': {'goals': 3, 'pim': 12, 'shots': 22, 'powerPlayPercentage': '25.0', 'powerPlayGoals': 1.0, 'powerPlayOpportunities': 4.0, 'faceOffWinPercentage': '41.7', 'blocked': 9, 'takeaways': 5, 'giveaways': 14, 'hits': 24}}","{'teamSkaterStats': {'goals': 0, 'pim': 12, 'shots': 24, 'powerPlayPercentage': '0.0', 'powerPlayGoals': 0.0, 'powerPlayOpportunities': 4.0, 'faceOffWinPercentage': '58.3', 'blocked': 8, 'takeaways': 4, 'giveaways': 8, 'hits': 39}}"
2020020648,away,win,"{'teamSkaterStats': {'goals': 4, 'pim': 8, 'shots': 20, 'powerPlayPercentage': '33.3', 'powerPlayGoals': 1.0, 'powerPlayOpportunities': 3.0, 'faceOffWinPercentage': '54.2', 'blocked': 28, 'takeaways': 9, 'giveaways': 6, 'hits': 34}}","{'teamSkaterStats': {'goals': 1, 'pim': 6, 'shots': 21, 'powerPlayPercentage': '25.0', 'powerPlayGoals': 1.0, 'powerPlayOpportunities': 4.0, 'faceOffWinPercentage': '45.8', 'blocked': 7, 'takeaways': 3, 'giveaways': 10, 'hits': 26}}"
2020020670,away,win,"{'teamSkaterStats': {'goals': 2, 'pim': 10, 'shots': 26, 'powerPlayPercentage': '0.0', 'powerPlayGoals': 0.0, 'powerPlayOpportunities': 3.0, 'faceOffWinPercentage': '58.8', 'blocked': 15, 'takeaways': 2, 'giveaways': 16, 'hits': 18}}","{'teamSkaterStats': {'goals': 3, 'pim': 8, 'shots': 31, 'powerPlayPercentage': '25.0', 'powerPlayGoals': 1.0, 'powerPlayOpportunities': 4.0, 'faceOffWinPercentage': '41.2', 'blocked': 14, 'takeaways': 5, 'giveaways': 8, 'hits': 14}}"
2020020679,away,win,"{'teamSkaterStats': {'goals': 3, 'pim': 6, 'shots': 19, 'powerPlayPercentage': '50.0', 'powerPlayGoals': 1.0, 'powerPlayOpportunities': 2.0, 'faceOffWinPercentage': '34.0', 'blocked': 7, 'takeaways': 7, 'giveaways': 1, 'hits': 35}}","{'teamSkaterStats': {'goals': 2, 'pim': 4, 'shots': 38, 'powerPlayPercentage': '0.0', 'powerPlayGoals': 0.0, 'powerPlayOpportunities': 3.0, 'faceOffWinPercentage': '66.0', 'blocked': 11, 'takeaways': 3, 'giveaways': 0, 'hits': 26}}"
2020020694,away,win,"{'teamSkaterStats': {'goals': 3, 'pim': 6, 'shots': 31, 'powerPlayPercentage': '0.0', 'powerPlayGoals': 0.0, 'powerPlayOpportunities': 2.0, 'faceOffWinPercentage': '57.4', 'blocked': 9, 'takeaways': 3, 'giveaways': 4, 'hits': 25}}","{'teamSkaterStats': {'goals': 5, 'pim': 4, 'shots': 32, 'powerPlayPercentage': '33.3', 'powerPlayGoals': 1.0, 'powerPlayOpportunities': 3.0, 'faceOffWinPercentage': '42.6', 'blocked': 14, 'takeaways': 4, 'giveaways': 2, 'hits': 22}}"
2020020707,home,loss,"{'teamSkaterStats': {'goals': 4, 'pim': 31, 'shots': 39, 'powerPlayPercentage': '0.0', 'powerPlayGoals': 0.0, 'powerPlayOpportunities': 2.0, 'faceOffWinPercentage': '62.7', 'blocked': 15, 'takeaways': 17, 'giveaways': 20, 'hits': 25}}","{'teamSkaterStats': {'goals': 2, 'pim': 21, 'shots': 36, 'powerPlayPercentage': '0.0', 'powerPlayGoals': 0.0, 'powerPlayOpportunities': 2.0, 'faceOffWinPercentage': '37.3', 'blocked': 8, 'takeaways': 10, 'giveaways': 8, 'hits': 24}}"
